Polo;Faixa_Distancia;K_Sugerido;Qtd_Amostras
SÃO GONÇALO;9500-10000 m;;0
SÃO GONÇALO;10000-10500 m;;0
SÃO GONÇALO;10500-11000 m;;0
SÃO GONÇALO;11000-11500 m;;0
SÃO GONÇALO;11500-12000 m;;0
SÃO GONÇALO;12000-12500 m;;0
SÃO GONÇALO;12500-13000 m;;0
SÃO GONÇALO;13000-13500 m;;0
SÃO GONÇALO;13500-14000 m;;0
SÃO GONÇALO;14000-14500 m;;0
SÃO GONÇALO;14500-15000 m;;0
SÃO GONÇALO;15000-15500 m;;0
SÃO GONÇALO;15500-16000 m;;0
SÃO GONÇALO;16000-16500 m;;0
SÃO GONÇALO;16500-17000 m;;0
SÃO GONÇALO;17000-17500 m;;0
SÃO GONÇALO;17500-18000 m;;0
SÃO GONÇALO;18000-18500 m;;0
SÃO GONÇALO;18500-19000 m;;0
SÃO GONÇALO;19000-19500 m;;0
SÃO GONÇALO;19500-20000 m;;0
SÃO GONÇALO;20000-20500 m;;0
SÃO GONÇALO;20500-21000 m;;0
SÃO GONÇALO;21000-21500 m;;0
SÃO GONÇALO;21500-22000 m;;0
SÃO GONÇALO;22000-22500 m;;0
SÃO GONÇALO;22500-23000 m;;0
SÃO GONÇALO;23000-23500 m;;0
SÃO GONÇALO;23500-24000 m;;0
SÃO GONÇALO;24000-24500 m;;0
SÃO GONÇALO;24500-25000 m;;0
SÃO GONÇALO;25000-25500 m;;0
SÃO GONÇALO;25500-26000 m;;0
SÃO GONÇALO;26000-26500 m;;0
SÃO GONÇALO;26500-27000 m;;0
SÃO GONÇALO;27000-27500 m;;0
SÃO GONÇALO;27500-28000 m;;0
SÃO GONÇALO;28000-28500 m;;0
SÃO GONÇALO;28500-29000 m;;0
SÃO GONÇALO;29000-29500 m;;0
SÃO GONÇALO;29500-30000 m;;0
SÃO GONÇALO;30000-30500 m;;0
SÃO GONÇALO;30500-31000 m;;0
SÃO GONÇALO;31000-31500 m;;0
SÃO GONÇALO;31500-32000 m;;0
SÃO GONÇALO;32000-32500 m;;0
SÃO GONÇALO;32500-33000 m;;0
SÃO GONÇALO;33000-33500 m;;0
SÃO GONÇALO;33500-34000 m;;0
SÃO GONÇALO;34000-34500 m;;0
SÃO GONÇALO;34500-35000 m;;0
SÃO GONÇALO;35000-35500 m;;0
SÃO GONÇALO;35500-36000 m;;0
SÃO GONÇALO;36000-36500 m;;0
SÃO GONÇALO;36500-37000 m;;0
SÃO GONÇALO;37000-37500 m;;0
SÃO GONÇALO;37500-38000 m;;0
SÃO GONÇALO;38000-38500 m;;0
SÃO GONÇALO;38500-39000 m;;0
SÃO GONÇALO;39000-39500 m;;0
SÃO GONÇALO;39500-40000 m;;0
SÃO GONÇALO;40000-40500 m;;0
SÃO GONÇALO;40500-41000 m;;0
SÃO GONÇALO;41000-41500 m;;0
SÃO GONÇALO;41500-42000 m;;0
SÃO GONÇALO;42000-42500 m;;0
SÃO GONÇALO;42500-43000 m;;0
SÃO GONÇALO;43000-43500 m;;0
SÃO GONÇALO;43500-44000 m;;0
SÃO GONÇALO;44000-44500 m;;0
SÃO GONÇALO;44500-45000 m;;0
SÃO GONÇALO;45000-45500 m;;0
SÃO GONÇALO;45500-46000 m;;0
SÃO GONÇALO;46000-46500 m;;0
SÃO GONÇALO;46500-47000 m;;0
SÃO GONÇALO;47000-47500 m;;0
SÃO GONÇALO;47500-48000 m;;0
SÃO GONÇALO;48000-48500 m;;0
SÃO GONÇALO;48500-49000 m;;0
SÃO GONÇALO;49000-49500 m;;0
SÃO GONÇALO;49500-50000 m;;0
SÃO GONÇALO;50000-50500 m;;0
SÃO GONÇALO;50500-51000 m;;0
SÃO GONÇALO;51000-51500 m;;0
SÃO GONÇALO;51500-52000 m;;0
SÃO GONÇALO;52000-52500 m;;0
SÃO GONÇALO;52500-53000 m;;0
SÃO GONÇALO;53000-53500 m;;0
SÃO GONÇALO;53500-54000 m;;0
SÃO GONÇALO;54000-54500 m;;0
SÃO GONÇALO;54500-55000 m;;0
SÃO GONÇALO;55000-55500 m;;0
SÃO GONÇALO;55500-56000 m;;0
SÃO GONÇALO;56000-56500 m;;0
SÃO GONÇALO;56500-57000 m;;0
SÃO GONÇALO;57000-57500 m;;0
SÃO GONÇALO;57500-58000 m;;0
SÃO GONÇALO;58000-58500 m;;0
SÃO GONÇALO;58500-59000 m;;0
SÃO GONÇALO;59000-59500 m;;0
SÃO GONÇALO;59500-60000 m;;0
SÃO GONÇALO;60000-60500 m;;0
SÃO GONÇALO;60500-61000 m;;0
SÃO GONÇALO;61000-61500 m;;0
SÃO GONÇALO;61500-62000 m;;0
SÃO GONÇALO;62000-62500 m;;0
SÃO GONÇALO;62500-63000 m;;0
SÃO GONÇALO;63000-63500 m;;0
SÃO GONÇALO;63500-64000 m;;0
SÃO GONÇALO;64000-64500 m;;0
SÃO GONÇALO;64500-65000 m;;0
SÃO GONÇALO;65000-65500 m;;0
SÃO GONÇALO;65500-66000 m;;0
SÃO GONÇALO;66000-66500 m;;0
SÃO GONÇALO;66500-67000 m;;0
SÃO GONÇALO;67000-67500 m;;0
SÃO GONÇALO;67500-68000 m;;0
SÃO GONÇALO;68000-68500 m;;0
SÃO GONÇALO;68500-69000 m;;0
SÃO GONÇALO;69000-69500 m;;0
SÃO GONÇALO;69500-70000 m;;0
SÃO GONÇALO;70000-70500 m;;0
SÃO GONÇALO;70500-71000 m;;0
SÃO GONÇALO;71000-71500 m;;0
SÃO GONÇALO;71500-72000 m;;0
SÃO GONÇALO;72000-72500 m;;0
SÃO GONÇALO;72500-73000 m;;0
SÃO GONÇALO;73000-73500 m;;0
SÃO GONÇALO;73500-74000 m;;0
SÃO GONÇALO;74000-74500 m;;0
SÃO GONÇALO;74500-75000 m;;0
SÃO GONÇALO;75000-75500 m;;0
SÃO GONÇALO;75500-76000 m;;0
SÃO GONÇALO;76000-76500 m;;0
SÃO GONÇALO;76500-77000 m;;0
SÃO GONÇALO;77000-77500 m;;0
SÃO GONÇALO;77500-78000 m;;0
SÃO GONÇALO;78000-78500 m;;0
SÃO GONÇALO;78500-79000 m;;0
SÃO GONÇALO;79000-79500 m;;0
SÃO GONÇALO;79500-80000 m;;0
SÃO GONÇALO;80000-80500 m;;0
SÃO GONÇALO;80500-81000 m;;0
SÃO GONÇALO;81000-81500 m;;0
SÃO GONÇALO;81500-82000 m;;0
SÃO GONÇALO;82000-82500 m;;0
SÃO GONÇALO;82500-83000 m;;0
SÃO GONÇALO;83000-83500 m;;0
SÃO GONÇALO;83500-84000 m;;0
SÃO GONÇALO;84000-84500 m;;0
SÃO GONÇALO;84500-85000 m;;0
SÃO GONÇALO;85000-85500 m;;0
SÃO GONÇALO;85500-86000 m;;0
SÃO GONÇALO;86000-86500 m;;0
SÃO GONÇALO;86500-87000 m;;0
SÃO GONÇALO;87000-87500 m;;0
SÃO GONÇALO;87500-88000 m;;0
SÃO GONÇALO;88000-88500 m;;0
SÃO GONÇALO;88500-89000 m;;0
SÃO GONÇALO;89000-89500 m;;0
SÃO GONÇALO;89500-90000 m;;0
SÃO GONÇALO;90000-90500 m;;0
SÃO GONÇALO;90500-91000 m;;0
SÃO GONÇALO;91000-91500 m;;0
SÃO GONÇALO;91500-92000 m;;0
SÃO GONÇALO;92000-92500 m;;0
SÃO GONÇALO;92500-93000 m;;0
SÃO GONÇALO;93000-93500 m;;0
SÃO GONÇALO;93500-94000 m;;0
SÃO GONÇALO;94000-94500 m;;0
SÃO GONÇALO;94500-95000 m;;0
SÃO GONÇALO;95000-95500 m;;0
SÃO GONÇALO;95500-96000 m;;0
SÃO GONÇALO;96000-96500 m;;0
SÃO GONÇALO;96500-97000 m;;0
SÃO GONÇALO;97000-97500 m;;0
SÃO GONÇALO;97500-98000 m;;0
SÃO GONÇALO;98000-98500 m;;0
SÃO GONÇALO;98500-99000 m;;0
SÃO GONÇALO;99000-99500 m;;0
SÃO GONÇALO;99500-100000 m;;0
SÃO GONÇALO;100000-100500 m;;0
SÃO GONÇALO;100500-101000 m;;0
SÃO GONÇALO;101000-101500 m;;0
SÃO GONÇALO;101500-102000 m;;0
SÃO GONÇALO;102000-102500 m;;0
SÃO GONÇALO;102500-103000 m;;0
SÃO GONÇALO;103000-103500 m;;0
SÃO GONÇALO;103500-104000 m;;0
SÃO GONÇALO;104000-104500 m;;0
SÃO GONÇALO;104500-105000 m;;0
SÃO GONÇALO;105000-105500 m;;0
SÃO GONÇALO;105500-106000 m;;0
SÃO GONÇALO;106000-106500 m;;0
SÃO GONÇALO;106500-107000 m;;0
SÃO GONÇALO;107000-107500 m;;0
SÃO GONÇALO;107500-108000 m;;0
SÃO GONÇALO;108000-108500 m;;0
SÃO GONÇALO;108500-109000 m;;0
SÃO GONÇALO;109000-109500 m;;0
SÃO GONÇALO;109500-110000 m;;0
SÃO GONÇALO;110000-110500 m;;0
SÃO GONÇALO;110500-111000 m;;0
SÃO GONÇALO;111000-111500 m;;0
SÃO GONÇALO;111500-112000 m;;0
SÃO GONÇALO;112000-112500 m;;0
SÃO GONÇALO;112500-113000 m;;0
SÃO GONÇALO;113000-113500 m;;0
SÃO GONÇALO;113500-114000 m;;0
SÃO GONÇALO;114000-114500 m;;0
SÃO GONÇALO;114500-115000 m;;0
SÃO GONÇALO;115000-115500 m;;0
SÃO GONÇALO;115500-116000 m;;0
SÃO GONÇALO;116000-116500 m;;0
SÃO GONÇALO;116500-117000 m;;0
SÃO GONÇALO;117000-117500 m;;0
SÃO GONÇALO;117500-118000 m;;0
SÃO GONÇALO;118000-118500 m;;0
SÃO GONÇALO;118500-119000 m;;0
SÃO GONÇALO;119000-119500 m;;0
SÃO GONÇALO;119500-120000 m;;0
SÃO GONÇALO;120000-120500 m;;0
SÃO GONÇALO;120500-121000 m;;0
SÃO GONÇALO;121000-121500 m;;0
SÃO GONÇALO;121500-122000 m;;0
SÃO GONÇALO;122000-122500 m;;0
SÃO GONÇALO;122500-123000 m;;0
SÃO GONÇALO;123000-123500 m;;0
SÃO GONÇALO;123500-124000 m;;0
SÃO GONÇALO;124000-124500 m;;0
SÃO GONÇALO;124500-125000 m;;0
SÃO GONÇALO;125000-125500 m;;0
SÃO GONÇALO;125500-126000 m;;0
SÃO GONÇALO;126000-126500 m;;0
SÃO GONÇALO;126500-127000 m;;0
SÃO GONÇALO;127000-127500 m;;0
SÃO GONÇALO;127500-128000 m;;0
SÃO GONÇALO;128000-128500 m;;0
SÃO GONÇALO;128500-129000 m;;0
SÃO GONÇALO;129000-129500 m;;0
SÃO GONÇALO;129500-130000 m;;0
SÃO GONÇALO;130000-130500 m;;0
SÃO GONÇALO;130500-131000 m;;0
SÃO GONÇALO;131000-131500 m;;0
SÃO GONÇALO;131500-132000 m;;0
SÃO GONÇALO;132000-132500 m;;0
SÃO GONÇALO;132500-133000 m;;0
SÃO GONÇALO;133000-133500 m;;0
SÃO GONÇALO;133500-134000 m;;0
SÃO GONÇALO;134000-134500 m;;0
SÃO GONÇALO;134500-135000 m;;0
SÃO GONÇALO;135000-135500 m;;0
SÃO GONÇALO;135500-136000 m;;0
SÃO GONÇALO;136000-136500 m;;0
SÃO GONÇALO;136500-137000 m;;0
SÃO GONÇALO;137000-137500 m;;0
SÃO GONÇALO;137500-138000 m;;0
SÃO GONÇALO;138000-138500 m;;0
SÃO GONÇALO;138500-139000 m;;0
SÃO GONÇALO;139000-139500 m;;0
SÃO GONÇALO;139500-140000 m;;0
SÃO GONÇALO;140000-140500 m;;0
SÃO GONÇALO;140500-141000 m;;0
SÃO GONÇALO;141000-141500 m;;0
SÃO GONÇALO;141500-142000 m;;0
SÃO GONÇALO;142000-142500 m;;0
SÃO GONÇALO;142500-143000 m;;0
SÃO GONÇALO;143000-143500 m;;0
SÃO GONÇALO;143500-144000 m;;0
SÃO GONÇALO;144000-144500 m;;0
SÃO GONÇALO;144500-145000 m;;0
SÃO GONÇALO;145000-145500 m;;0
SÃO GONÇALO;145500-146000 m;;0
SÃO GONÇALO;146000-146500 m;;0
SÃO GONÇALO;146500-147000 m;;0
SÃO GONÇALO;147000-147500 m;;0
SÃO GONÇALO;147500-148000 m;;0
SÃO GONÇALO;148000-148500 m;;0
SÃO GONÇALO;148500-149000 m;;0
SÃO GONÇALO;149000-149500 m;;0
SÃO GONÇALO;149500-150000 m;;0
SÃO GONÇALO;150000-150500 m;;0
SÃO GONÇALO;150500-151000 m;;0
SÃO GONÇALO;151000-151500 m;;0
SÃO GONÇALO;151500-152000 m;;0
SÃO GONÇALO;152000-152500 m;;0
SÃO GONÇALO;152500-153000 m;;0
SÃO GONÇALO;153000-153500 m;;0
SÃO GONÇALO;153500-154000 m;;0
SÃO GONÇALO;154000-154500 m;;0
SÃO GONÇALO;154500-155000 m;;0
SÃO GONÇALO;155000-155500 m;;0
SÃO GONÇALO;155500-156000 m;;0
SÃO GONÇALO;156000-156500 m;;0
SÃO GONÇALO;156500-157000 m;;0
SÃO GONÇALO;157000-157500 m;;0
SÃO GONÇALO;157500-158000 m;;0
SÃO GONÇALO;158000-158500 m;;0
SÃO GONÇALO;158500-159000 m;;0
SÃO GONÇALO;159000-159500 m;;0
SÃO GONÇALO;159500-160000 m;;0
SÃO GONÇALO;160000-160500 m;;0
SÃO GONÇALO;160500-161000 m;;0
SÃO GONÇALO;161000-161500 m;;0
SÃO GONÇALO;161500-162000 m;;0
SÃO GONÇALO;162000-162500 m;;0
SÃO GONÇALO;162500-163000 m;;0
SÃO GONÇALO;163000-163500 m;;0
SÃO GONÇALO;163500-164000 m;;0
SÃO GONÇALO;164000-164500 m;;0
SÃO GONÇALO;164500-165000 m;;0
SÃO GONÇALO;165000-165500 m;;0
SÃO GONÇALO;165500-166000 m;;0
SÃO GONÇALO;166000-166500 m;;0
SÃO GONÇALO;166500-167000 m;;0
SÃO GONÇALO;167000-167500 m;;0
SÃO GONÇALO;167500-168000 m;;0
SÃO GONÇALO;168000-168500 m;;0
SÃO GONÇALO;168500-169000 m;;0
SÃO GONÇALO;169000-169500 m;;0
SÃO GONÇALO;169500-170000 m;;0
SÃO GONÇALO;170000-170500 m;;0
SÃO GONÇALO;170500-171000 m;;0
SÃO GONÇALO;171000-171500 m;;0
SÃO GONÇALO;171500-172000 m;;0
SÃO GONÇALO;172000-172500 m;;0
SÃO GONÇALO;172500-173000 m;;0
SÃO GONÇALO;173000-173500 m;;0
SÃO GONÇALO;173500-174000 m;;0
SÃO GONÇALO;174000-174500 m;;0
SÃO GONÇALO;174500-175000 m;;0
SÃO GONÇALO;175000-175500 m;;0
SÃO GONÇALO;175500-176000 m;;0
SÃO GONÇALO;176000-176500 m;;0
SÃO GONÇALO;176500-177000 m;;0
SÃO GONÇALO;177000-177500 m;;0
SÃO GONÇALO;177500-178000 m;;0
SÃO GONÇALO;178000-178500 m;;0
SÃO GONÇALO;178500-179000 m;;0
SÃO GONÇALO;179000-179500 m;;0
SÃO GONÇALO;179500-180000 m;;0
SÃO GONÇALO;180000-180500 m;;0
SÃO GONÇALO;180500-181000 m;;0
SÃO GONÇALO;181000-181500 m;;0
SÃO GONÇALO;181500-182000 m;;0
SÃO GONÇALO;182000-182500 m;;0
SÃO GONÇALO;182500-183000 m;;0
SÃO GONÇALO;183000-183500 m;;0
SÃO GONÇALO;183500-184000 m;;0
SÃO GONÇALO;184000-184500 m;;0
SÃO GONÇALO;184500-185000 m;;0
SÃO GONÇALO;185000-185500 m;;0
SÃO GONÇALO;185500-186000 m;;0
SÃO GONÇALO;186000-186500 m;;0
SÃO GONÇALO;186500-187000 m;;0
SÃO GONÇALO;187000-187500 m;;0
SÃO GONÇALO;187500-188000 m;;0
SÃO GONÇALO;188000-188500 m;;0
SÃO GONÇALO;188500-189000 m;;0
SÃO GONÇALO;189000-189500 m;;0
SÃO GONÇALO;189500-190000 m;;0
SÃO GONÇALO;190000-190500 m;;0
SÃO GONÇALO;190500-191000 m;;0
SÃO GONÇALO;191000-191500 m;;0
SÃO GONÇALO;191500-192000 m;;0
SÃO GONÇALO;192000-192500 m;;0
SÃO GONÇALO;192500-193000 m;;0
SÃO GONÇALO;193000-193500 m;;0
SÃO GONÇALO;193500-194000 m;;0
SÃO GONÇALO;194000-194500 m;;0
SÃO GONÇALO;194500-195000 m;;0
SÃO GONÇALO;195000-195500 m;;0
SÃO GONÇALO;195500-196000 m;;0
SÃO GONÇALO;196000-196500 m;;0
SÃO GONÇALO;196500-197000 m;;0
SÃO GONÇALO;197000-197500 m;;0
SÃO GONÇALO;197500-198000 m;;0
SÃO GONÇALO;198000-198500 m;;0
SÃO GONÇALO;198500-199000 m;;0
SÃO GONÇALO;199000-199500 m;;0
SÃO GONÇALO;199500-200000 m;;0
SÃO GONÇALO;200000-200500 m;;0
SÃO GONÇALO;200500-201000 m;;0
SÃO GONÇALO;201000-201500 m;;0
SÃO GONÇALO;201500-202000 m;;0
SÃO GONÇALO;202000-202500 m;;0
SÃO GONÇALO;202500-203000 m;;0
SÃO GONÇALO;203000-203500 m;;0
SÃO GONÇALO;203500-204000 m;;0
SÃO GONÇALO;204000-204500 m;;0
SÃO GONÇALO;204500-205000 m;;0
SÃO GONÇALO;205000-205500 m;;0
SÃO GONÇALO;205500-206000 m;;0
SÃO GONÇALO;206000-206500 m;;0
SÃO GONÇALO;206500-207000 m;;0
SÃO GONÇALO;207000-207500 m;;0
SÃO GONÇALO;207500-208000 m;;0
SÃO GONÇALO;208000-208500 m;;0
SÃO GONÇALO;208500-209000 m;;0
SÃO GONÇALO;209000-209500 m;;0
SÃO GONÇALO;209500-210000 m;;0
SÃO GONÇALO;210000-210500 m;;0
SÃO GONÇALO;210500-211000 m;;0
SÃO GONÇALO;211000-211500 m;;0
SÃO GONÇALO;211500-212000 m;;0
SÃO GONÇALO;212000-212500 m;;0
SÃO GONÇALO;212500-213000 m;;0
SÃO GONÇALO;213000-213500 m;;0
SÃO GONÇALO;213500-214000 m;;0
SÃO GONÇALO;214000-214500 m;;0
SÃO GONÇALO;214500-215000 m;;0
SÃO GONÇALO;215000-215500 m;;0
SÃO GONÇALO;215500-216000 m;;0
SÃO GONÇALO;216000-216500 m;;0
SÃO GONÇALO;216500-217000 m;;0
SÃO GONÇALO;217000-217500 m;;0
SÃO GONÇALO;217500-218000 m;;0
SÃO GONÇALO;218000-218500 m;;0
SÃO GONÇALO;218500-219000 m;;0
SÃO GONÇALO;219000-219500 m;;0
SÃO GONÇALO;219500-220000 m;;0
SÃO GONÇALO;220000-220500 m;;0
SÃO GONÇALO;220500-221000 m;;0
SÃO GONÇALO;221000-221500 m;;0
SÃO GONÇALO;221500-222000 m;;0
SÃO GONÇALO;222000-222500 m;;0
SÃO GONÇALO;222500-223000 m;;0
SÃO GONÇALO;223000-223500 m;;0
SÃO GONÇALO;223500-224000 m;;0
SÃO GONÇALO;224000-224500 m;;0
SÃO GONÇALO;224500-225000 m;;0
SÃO GONÇALO;225000-225500 m;;0
SÃO GONÇALO;225500-226000 m;;0
SÃO GONÇALO;226000-226500 m;;0
SÃO GONÇALO;226500-227000 m;;0
SÃO GONÇALO;227000-227500 m;;0
SÃO GONÇALO;227500-228000 m;;0
SÃO GONÇALO;228000-228500 m;;0
SÃO GONÇALO;228500-229000 m;;0
SÃO GONÇALO;229000-229500 m;;0
SÃO GONÇALO;229500-230000 m;;0
SÃO GONÇALO;230000-230500 m;;0
SÃO GONÇALO;230500-231000 m;;0
SÃO GONÇALO;231000-231500 m;;0
SÃO GONÇALO;231500-232000 m;;0
SÃO GONÇALO;232000-232500 m;;0
SÃO GONÇALO;232500-233000 m;0.0;1
SÃO GONÇALO;233000-233500 m;;0
SÃO GONÇALO;233500-234000 m;;0
SÃO GONÇALO;234000-234500 m;;0
SÃO GONÇALO;234500-235000 m;;0
SÃO GONÇALO;235000-235500 m;;0
SÃO GONÇALO;235500-236000 m;;0
SÃO GONÇALO;236000-236500 m;;0
SÃO GONÇALO;236500-237000 m;0.0;1
TERESOPOLIS;0-500 m;19.87;1318
TERESOPOLIS;500-1000 m;2.39;164
TERESOPOLIS;1000-1500 m;1.69;101
TERESOPOLIS;1500-2000 m;1.57;47
TERESOPOLIS;2000-2500 m;1.97;18
TERESOPOLIS;2500-3000 m;0.62;11
TERESOPOLIS;3000-3500 m;0.79;15
TERESOPOLIS;3500-4000 m;1.72;8
TERESOPOLIS;4000-4500 m;1.35;6
TERESOPOLIS;4500-5000 m;0.8;6
TERESOPOLIS;5000-5500 m;1.78;5
TERESOPOLIS;5500-6000 m;1.03;2
TERESOPOLIS;6000-6500 m;;0
TERESOPOLIS;6500-7000 m;0.87;2
TERESOPOLIS;7000-7500 m;0.9;4
TERESOPOLIS;7500-8000 m;;0
TERESOPOLIS;8000-8500 m;;0
TERESOPOLIS;8500-9000 m;1.85;1
TERESOPOLIS;9000-9500 m;;0
TERESOPOLIS;9500-10000 m;1.94;2
TERESOPOLIS;10000-10500 m;1.75;1
TERESOPOLIS;10500-11000 m;;0
TERESOPOLIS;11000-11500 m;1.52;1
TERESOPOLIS;11500-12000 m;1.27;1
TERESOPOLIS;12000-12500 m;1.72;2
TERESOPOLIS;12500-13000 m;1.78;2
TERESOPOLIS;13000-13500 m;1.21;1
TERESOPOLIS;13500-14000 m;;0
TERESOPOLIS;14000-14500 m;;0
TERESOPOLIS;14500-15000 m;;0
TERESOPOLIS;15000-15500 m;;0
TERESOPOLIS;15500-16000 m;0.99;1
TERESOPOLIS;16000-16500 m;;0
TERESOPOLIS;16500-17000 m;;0
TERESOPOLIS;17000-17500 m;;0
TERESOPOLIS;17500-18000 m;;0
TERESOPOLIS;18000-18500 m;1.8;1
TERESOPOLIS;18500-19000 m;;0
TERESOPOLIS;19000-19500 m;1.16;1
TERESOPOLIS;19500-20000 m;1.59;1
TERESOPOLIS;20000-20500 m;1.37;1
TERESOPOLIS;20500-21000 m;;0
TERESOPOLIS;21000-21500 m;;0
TERESOPOLIS;21500-22000 m;;0
TERESOPOLIS;22000-22500 m;1.42;1
TERESOPOLIS;22500-23000 m;;0
TERESOPOLIS;23000-23500 m;1.36;2
TERESOPOLIS;23500-24000 m;;0
TERESOPOLIS;24000-24500 m;1.34;2
TERESOPOLIS;24500-25000 m;;0
TERESOPOLIS;25000-25500 m;;0
TERESOPOLIS;25500-26000 m;;0
TERESOPOLIS;26000-26500 m;;0
TERESOPOLIS;26500-27000 m;1.26;3
TERESOPOLIS;27000-27500 m;;0
TERESOPOLIS;27500-28000 m;;0
TERESOPOLIS;28000-28500 m;1.36;4
TERESOPOLIS;28500-29000 m;;0
TERESOPOLIS;29000-29500 m;1.7;2
TERESOPOLIS;29500-30000 m;1.4;1
TERESOPOLIS;30000-30500 m;1.65;2
TERESOPOLIS;30500-31000 m;;0
TERESOPOLIS;31000-31500 m;;0
TERESOPOLIS;31500-32000 m;;0
TERESOPOLIS;32000-32500 m;1.52;4
TERESOPOLIS;32500-33000 m;;0
TERESOPOLIS;33000-33500 m;;0
TERESOPOLIS;33500-34000 m;;0
TERESOPOLIS;34000-34500 m;1.62;1
TERESOPOLIS;34500-35000 m;;0
TERESOPOLIS;35000-35500 m;1.01;1
TERESOPOLIS;35500-36000 m;;0
TERESOPOLIS;36000-36500 m;1.15;1
TERESOPOLIS;36500-37000 m;;0
TERESOPOLIS;37000-37500 m;1.55;1
TERESOPOLIS;37500-38000 m;;0
TERESOPOLIS;38000-38500 m;;0
TERESOPOLIS;38500-39000 m;;0
TERESOPOLIS;39000-39500 m;;0
TERESOPOLIS;39500-40000 m;;0
TERESOPOLIS;40000-40500 m;;0
TERESOPOLIS;40500-41000 m;;0
TERESOPOLIS;41000-41500 m;;0
TERESOPOLIS;41500-42000 m;;0
TERESOPOLIS;42000-42500 m;;0
TERESOPOLIS;42500-43000 m;;0
TERESOPOLIS;43000-43500 m;;0
TERESOPOLIS;43500-44000 m;;0
TERESOPOLIS;44000-44500 m;;0
TERESOPOLIS;44500-45000 m;;0
TERESOPOLIS;45000-45500 m;;0
TERESOPOLIS;45500-46000 m;;0
TERESOPOLIS;46000-46500 m;;0
TERESOPOLIS;46500-47000 m;;0
TERESOPOLIS;47000-47500 m;;0
TERESOPOLIS;47500-48000 m;;0
TERESOPOLIS;48000-48500 m;;0
TERESOPOLIS;48500-49000 m;;0
TERESOPOLIS;49000-49500 m;;0
TERESOPOLIS;49500-50000 m;;0
TERESOPOLIS;50000-50500 m;;0
TERESOPOLIS;50500-51000 m;;0
TERESOPOLIS;51000-51500 m;;0
TERESOPOLIS;51500-52000 m;;0
TERESOPOLIS;52000-52500 m;;0
TERESOPOLIS;52500-53000 m;;0
TERESOPOLIS;53000-53500 m;;0
TERESOPOLIS;53500-54000 m;;0
TERESOPOLIS;54000-54500 m;;0
TERESOPOLIS;54500-55000 m;;0
TERESOPOLIS;55000-55500 m;;0
TERESOPOLIS;55500-56000 m;;0
TERESOPOLIS;56000-56500 m;;0
TERESOPOLIS;56500-57000 m;;0
TERESOPOLIS;57000-57500 m;;0
TERESOPOLIS;57500-58000 m;;0
TERESOPOLIS;58000-58500 m;;0
TERESOPOLIS;58500-59000 m;;0
TERESOPOLIS;59000-59500 m;;0
TERESOPOLIS;59500-60000 m;;0
TERESOPOLIS;60000-60500 m;;0
TERESOPOLIS;60500-61000 m;;0
TERESOPOLIS;61000-61500 m;;0
TERESOPOLIS;61500-62000 m;;0
TERESOPOLIS;62000-62500 m;;0
TERESOPOLIS;62500-63000 m;;0
TERESOPOLIS;63000-63500 m;;0
TERESOPOLIS;63500-64000 m;;0
TERESOPOLIS;64000-64500 m;;0
TERESOPOLIS;64500-65000 m;;0
TERESOPOLIS;65000-65500 m;;0
TERESOPOLIS;65500-66000 m;;0
TERESOPOLIS;66000-66500 m;;0
TERESOPOLIS;66500-67000 m;;0
TERESOPOLIS;67000-67500 m;;0
TERESOPOLIS;67500-68000 m;;0
TERESOPOLIS;68000-68500 m;;0
TERESOPOLIS;68500-69000 m;;0
TERESOPOLIS;69000-69500 m;;0
TERESOPOLIS;69500-70000 m;;0
TERESOPOLIS;70000-70500 m;;0
TERESOPOLIS;70500-71000 m;;0
TERESOPOLIS;71000-71500 m;;0
TERESOPOLIS;71500-72000 m;;0
TERESOPOLIS;72000-72500 m;;0
TERESOPOLIS;72500-73000 m;;0
TERESOPOLIS;73000-73500 m;;0
TERESOPOLIS;73500-74000 m;;0
TERESOPOLIS;74000-74500 m;;0
TERESOPOLIS;74500-75000 m;;0
TERESOPOLIS;75000-75500 m;;0
TERESOPOLIS;75500-76000 m;;0
TERESOPOLIS;76000-76500 m;;0
TERESOPOLIS;76500-77000 m;;0
TERESOPOLIS;77000-77500 m;;0
TERESOPOLIS;77500-78000 m;;0
TERESOPOLIS;78000-78500 m;;0
TERESOPOLIS;78500-79000 m;;0
TERESOPOLIS;79000-79500 m;;0
TERESOPOLIS;79500-80000 m;;0
TERESOPOLIS;80000-80500 m;;0
TERESOPOLIS;80500-81000 m;;0
TERESOPOLIS;81000-81500 m;;0
TERESOPOLIS;81500-82000 m;;0
TERESOPOLIS;82000-82500 m;;0
TERESOPOLIS;82500-83000 m;;0
TERESOPOLIS;83000-83500 m;;0
TERESOPOLIS;83500-84000 m;;0
TERESOPOLIS;84000-84500 m;;0
TERESOPOLIS;84500-85000 m;;0
TERESOPOLIS;85000-85500 m;;0
TERESOPOLIS;85500-86000 m;;0
TERESOPOLIS;86000-86500 m;;0
TERESOPOLIS;86500-87000 m;;0
TERESOPOLIS;87000-87500 m;;0
TERESOPOLIS;87500-88000 m;;0
TERESOPOLIS;88000-88500 m;;0
TERESOPOLIS;88500-89000 m;;0
TERESOPOLIS;89000-89500 m;;0
TERESOPOLIS;89500-90000 m;;0
TERESOPOLIS;90000-90500 m;;0
TERESOPOLIS;90500-91000 m;;0
